,sex,age,answer_duration,lived_in_prefecture,lived_in_region,lived_in,lives_in_prefecture,lives_in_region,lives_in,changed_city,a1,b1,c1,d1,e1,f1,g1,h1,i1,j1,a2,b2,c2,d2,e2,f2,g2,h2,i2,j2
2593,1,2,241,18,5,0,18,5,0,0,1,3,5,7,9,8,2,4,6,10,0,0,0,0,0,0,0,0,0,0
2594,1,2,327,35,8,1,11,3,0,1,3,8,2,5,6,4,9,1,7,10,0,0,0,0,0,0,0,0,0,0
2595,0,4,371,0,0,0,0,0,0,0,8,10,3,9,4,5,2,1,6,7,0,0,0,0,0,0,0,0,0,0
2596,0,2,188,12,3,0,11,3,0,1,6,4,5,7,3,2,8,1,9,10,0,0,0,0,0,0,0,0,0,0
2597,1,1,207,2,1,0,13,3,0,1,7,3,2,9,8,6,4,1,5,10,0,0,0,0,0,0,0,0,0,0
2598,0,2,227,19,5,0,19,5,0,0,5,3,8,9,2,1,7,4,6,10,0,0,0,0,0,0,0,0,0,0
2599,1,2,256,18,5,0,18,5,0,0,2,5,1,4,10,9,6,8,3,7,0,0,0,0,0,0,0,0,0,0
2600,1,3,292,18,5,0,14,3,0,1,6,2,4,7,10,3,8,1,5,9,0,0,0,0,0,0,0,0,0,0
2601,0,3,296,0,0,0,0,0,0,0,8,9,5,7,10,6,4,1,2,3,0,0,0,0,0,0,0,0,0,0
2602,1,2,228,0,0,0,0,0,0,0,2,6,7,5,1,3,10,4,8,9,0,0,0,0,0,0,0,0,0,0
2603,0,2,408,39,9,1,12,3,0,1,4,3,9,1,2,10,5,8,7,6,0,0,0,0,0,0,0,0,0,0
2604,1,2,237,27,6,1,26,6,1,1,5,3,8,9,10,1,2,6,4,7,0,0,0,0,0,0,0,0,0,0
2605,1,3,280,26,6,1,26,6,1,0,4,10,1,3,8,7,9,2,5,6,0,0,0,0,0,0,0,0,0,0
2606,1,1,205,19,5,0,19,5,0,0,5,2,7,4,6,1,10,3,9,8,0,0,0,0,0,0,0,0,0,0
2607,1,1,368,45,9,1,45,9,1,0,3,6,5,4,9,10,7,2,1,8,0,0,0,0,0,0,0,0,0,0
2608,0,1,240,24,5,0,25,6,1,1,7,5,2,9,10,8,4,1,6,3,0,0,0,0,0,0,0,0,0,0
2609,1,1,269,27,6,1,27,6,1,0,3,6,7,5,2,4,8,1,9,10,0,0,0,0,0,0,0,0,0,0
2610,0,4,273,18,5,0,18,5,0,0,3,5,2,7,1,10,6,8,9,4,0,0,0,0,0,0,0,0,0,0
2611,1,2,175,26,6,1,27,6,1,1,8,6,4,2,1,7,9,10,5,3,0,0,0,0,0,0,0,0,0,0
2612,1,1,277,9,3,0,9,3,0,0,2,4,6,10,1,3,5,7,8,9,0,0,0,0,0,0,0,0,0,0
2613,1,2,241,26,6,1,14,3,0,1,5,8,2,7,6,1,10,3,4,9,0,0,0,0,0,0,0,0,0,0
2614,1,4,337,4,1,0,13,3,0,1,5,6,3,8,4,7,10,1,2,9,0,0,0,0,0,0,0,0,0,0
2615,1,3,275,8,3,0,12,3,0,1,8,4,2,5,6,3,10,1,9,7,0,0,0,0,0,0,0,0,0,0
2616,1,4,636,29,6,1,11,3,0,1,2,8,4,9,1,3,7,10,6,5,0,0,0,0,0,0,0,0,0,0
2617,0,3,372,29,6,1,29,6,1,0,7,5,3,1,10,4,9,2,8,6,0,0,0,0,0,0,0,0,0,0
2618,1,0,425,7,2,0,13,3,0,1,2,1,3,4,10,9,7,5,8,6,0,0,0,0,0,0,0,0,0,0
2619,0,2,361,13,3,0,12,3,0,1,6,5,3,8,1,4,9,2,7,10,0,0,0,0,0,0,0,0,0,0
2620,0,2,238,38,8,1,26,6,1,1,1,9,2,8,3,5,4,7,10,6,0,0,0,0,0,0,0,0,0,0
2621,0,4,234,35,8,1,27,6,1,1,1,5,7,9,6,3,2,4,8,10,0,0,0,0,0,0,0,0,0,0
2622,0,1,247,39,9,1,39,9,1,0,4,9,1,10,5,7,6,2,3,8,0,0,0,0,0,0,0,0,0,0
2623,0,1,363,18,5,0,18,5,0,0,9,7,5,8,10,3,2,6,1,4,0,0,0,0,0,0,0,0,0,0
2624,1,1,214,39,9,1,39,9,1,0,2,4,10,1,8,3,6,7,5,9,0,0,0,0,0,0,0,0,0,0
2625,1,1,179,23,6,1,23,6,1,0,3,7,2,6,9,10,1,4,5,8,0,0,0,0,0,0,0,0,0,0
2626,0,1,230,19,5,0,29,6,1,1,5,3,4,6,9,1,10,7,2,8,0,0,0,0,0,0,0,0,0,0
2627,1,4,229,39,9,1,39,9,1,0,9,6,3,7,5,1,8,2,4,10,0,0,0,0,0,0,0,0,0,0
2628,0,3,552,35,8,1,35,8,1,0,2,7,4,6,8,10,1,3,5,9,0,0,0,0,0,0,0,0,0,0
2629,0,3,314,39,9,1,39,9,1,0,5,1,6,2,4,8,7,9,10,3,0,0,0,0,0,0,0,0,0,0
2630,1,0,227,26,6,1,26,6,1,0,4,3,1,10,7,5,8,2,6,9,0,0,0,0,0,0,0,0,0,0
2631,0,2,702,9,3,0,13,3,0,1,9,2,4,8,10,1,5,3,7,6,0,0,0,0,0,0,0,0,0,0
2632,1,2,434,8,3,0,8,3,0,0,6,5,3,10,1,2,7,4,9,8,0,0,0,0,0,0,0,0,0,0
2633,0,3,326,14,3,0,13,3,0,1,2,3,6,4,5,8,10,1,9,7,0,0,0,0,0,0,0,0,0,0
2634,1,2,248,12,3,0,12,3,0,0,10,4,5,7,9,3,1,2,8,6,0,0,0,0,0,0,0,0,0,0
2635,0,4,309,31,7,1,31,7,1,0,6,9,2,3,1,8,4,7,5,10,0,0,0,0,0,0,0,0,0,0
2636,1,3,311,25,6,1,21,2,0,1,5,1,3,7,10,9,6,2,4,8,0,0,0,0,0,0,0,0,0,0
2637,1,2,203,0,0,0,1,1,0,1,7,5,3,4,9,2,8,1,6,10,0,0,0,0,0,0,0,0,0,0
2638,1,2,217,13,3,0,13,3,0,0,5,3,9,10,2,7,4,1,6,8,0,0,0,0,0,0,0,0,0,0
2639,1,5,513,29,6,1,29,6,1,0,7,4,3,6,2,5,10,1,8,9,0,0,0,0,0,0,0,0,0,0
2640,0,2,322,35,8,1,17,4,0,1,8,5,3,9,10,2,6,1,4,7,0,0,0,0,0,0,0,0,0,0
2641,1,1,229,18,5,0,13,3,0,1,9,5,8,2,3,1,7,10,4,6,0,0,0,0,0,0,0,0,0,0
2642,1,1,306,26,6,1,27,6,1,1,6,3,2,8,9,10,5,1,4,7,0,0,0,0,0,0,0,0,0,0
2643,0,2,384,23,6,1,14,3,0,1,2,5,3,4,9,10,8,1,6,7,0,0,0,0,0,0,0,0,0,0
2644,0,1,459,18,5,0,18,5,0,0,1,10,2,8,6,5,9,4,3,7,0,0,0,0,0,0,0,0,0,0
2645,1,3,261,11,3,0,13,3,0,1,2,3,6,5,9,10,4,1,7,8,0,0,0,0,0,0,0,0,0,0
2646,1,2,195,26,6,1,12,3,0,1,9,2,6,7,4,3,8,1,5,10,0,0,0,0,0,0,0,0,0,0
2647,1,1,316,10,3,0,10,3,0,0,6,8,2,4,9,1,5,3,10,7,0,0,0,0,0,0,0,0,0,0
2648,0,3,388,26,6,1,24,5,0,1,10,1,6,2,9,8,3,4,7,5,0,0,0,0,0,0,0,0,0,0
2649,0,3,308,24,5,0,24,5,0,0,3,4,10,6,1,5,8,2,7,9,0,0,0,0,0,0,0,0,0,0
2650,0,1,231,18,5,0,18,5,0,0,5,9,3,6,4,2,8,1,7,10,0,0,0,0,0,0,0,0,0,0
2651,1,3,370,4,1,0,13,3,0,1,2,10,7,1,3,4,9,5,6,8,0,0,0,0,0,0,0,0,0,0
2652,1,2,498,39,9,1,39,9,1,0,10,9,3,5,2,4,6,1,7,8,0,0,0,0,0,0,0,0,0,0
2653,0,2,324,13,3,0,13,3,0,0,4,5,8,10,3,1,6,2,7,9,9,1,4,5,10,7,6,3,2,8
2654,1,4,381,43,9,1,24,5,0,1,3,6,2,9,4,5,10,1,7,8,0,0,0,0,0,0,0,0,0,0
2655,0,3,308,14,3,0,14,3,0,0,2,1,3,8,5,7,9,6,4,10,0,0,0,0,0,0,0,0,0,0
2656,1,1,213,11,3,0,11,3,0,0,1,3,8,5,6,2,7,4,10,9,0,0,0,0,0,0,0,0,0,0
2657,1,2,437,12,3,0,12,3,0,0,7,10,3,6,1,8,4,2,5,9,0,0,0,0,0,0,0,0,0,0
2658,1,1,284,14,3,0,14,3,0,0,3,1,6,5,10,2,8,4,9,7,8,6,5,4,2,3,10,1,7,9
2659,0,2,229,35,8,1,35,8,1,0,10,2,8,1,5,3,9,4,7,6,0,0,0,0,0,0,0,0,0,0
2660,0,3,309,18,5,0,13,3,0,1,8,4,1,9,6,7,5,3,2,10,0,0,0,0,0,0,0,0,0,0
2661,0,2,259,26,6,1,13,3,0,1,4,2,7,6,8,9,3,1,5,10,0,0,0,0,0,0,0,0,0,0
2662,1,4,459,29,6,1,29,6,1,0,7,3,6,5,4,8,10,1,2,9,0,0,0,0,0,0,0,0,0,0
2663,0,3,346,31,7,1,31,7,1,0,5,4,6,9,2,1,10,3,7,8,0,0,0,0,0,0,0,0,0,0
2664,0,1,232,27,6,1,26,6,1,1,9,6,2,5,4,3,10,1,7,8,0,0,0,0,0,0,0,0,0,0
2665,1,1,167,12,3,0,1,1,0,1,3,7,6,1,4,2,10,5,8,9,0,0,0,0,0,0,0,0,0,0
2666,1,2,198,16,3,0,16,3,0,0,6,1,7,10,4,2,9,5,8,3,0,0,0,0,0,0,0,0,0,0
2667,1,2,200,18,5,0,18,5,0,0,2,3,9,8,6,1,7,4,5,10,0,0,0,0,0,0,0,0,0,0
2668,1,1,270,39,9,1,39,9,1,0,5,2,6,10,3,7,4,1,9,8,0,0,0,0,0,0,0,0,0,0
2669,1,3,263,14,3,0,14,3,0,0,7,6,4,5,1,2,10,3,8,9,0,0,0,0,0,0,0,0,0,0
2670,0,1,233,6,1,0,6,1,0,0,4,8,2,7,6,3,9,1,5,10,0,0,0,0,0,0,0,0,0,0
2671,0,2,256,2,1,0,2,1,0,0,3,4,2,6,5,7,9,1,8,10,0,0,0,0,0,0,0,0,0,0
2672,1,1,220,30,7,1,26,6,1,1,3,6,8,9,10,1,2,5,7,4,0,0,0,0,0,0,0,0,0,0
2673,1,2,225,29,6,1,29,6,1,0,2,8,6,4,7,1,9,10,3,5,0,0,0,0,0,0,0,0,0,0
2674,0,3,201,14,3,0,14,3,0,0,5,6,2,3,8,7,9,1,4,10,2,10,3,4,8,9,7,1,5,6
2675,1,2,195,26,6,1,26,6,1,0,10,3,9,6,1,2,4,5,7,8,0,0,0,0,0,0,0,0,0,0
2676,0,0,173,18,5,0,18,5,0,0,6,8,3,1,10,5,4,2,9,7,0,0,0,0,0,0,0,0,0,0
2677,0,2,317,11,3,0,11,3,0,0,6,1,4,2,10,5,9,3,7,8,0,0,0,0,0,0,0,0,0,0
2678,1,1,270,39,9,1,26,6,1,1,9,10,7,1,3,2,5,4,6,8,0,0,0,0,0,0,0,0,0,0
2679,1,2,345,29,6,1,26,6,1,1,1,5,2,6,8,7,10,3,4,9,0,0,0,0,0,0,0,0,0,0
2680,1,2,331,18,5,0,18,5,0,0,1,8,5,4,10,9,2,6,3,7,0,0,0,0,0,0,0,0,0,0
2681,0,2,255,2,1,0,11,3,0,1,5,8,3,4,1,7,10,2,6,9,0,0,0,0,0,0,0,0,0,0
2682,0,3,348,18,5,0,19,5,0,1,4,3,7,6,9,10,2,8,1,5,0,0,0,0,0,0,0,0,0,0
2683,1,0,172,11,3,0,11,3,0,0,1,5,9,7,10,2,3,8,6,4,0,0,0,0,0,0,0,0,0,0
2684,1,2,312,18,5,0,18,5,0,0,10,2,3,5,9,1,7,4,8,6,0,0,0,0,0,0,0,0,0,0
2685,1,2,233,26,6,1,26,6,1,0,4,2,6,9,7,8,1,10,5,3,0,0,0,0,0,0,0,0,0,0
2686,0,0,198,16,3,0,16,3,0,0,1,7,3,6,5,9,8,2,4,10,0,0,0,0,0,0,0,0,0,0
2687,0,4,343,18,5,0,19,5,0,1,5,4,7,9,1,2,10,3,6,8,0,0,0,0,0,0,0,0,0,0
2688,0,1,184,36,8,1,36,8,1,0,7,1,4,6,9,2,5,3,8,10,0,0,0,0,0,0,0,0,0,0
2689,0,2,313,20,2,0,13,3,0,1,3,4,2,7,9,5,8,1,6,10,0,0,0,0,0,0,0,0,0,0
2690,0,3,252,16,3,0,16,3,0,0,4,9,5,8,1,6,3,2,7,10,0,0,0,0,0,0,0,0,0,0
2691,1,2,370,26,6,1,26,6,1,0,3,2,4,5,6,7,9,1,8,10,0,0,0,0,0,0,0,0,0,0
2692,1,2,257,13,3,0,13,3,0,0,5,8,4,6,1,2,9,3,7,10,0,0,0,0,0,0,0,0,0,0
2693,0,3,390,39,9,1,18,5,0,1,2,9,3,1,6,7,10,4,8,5,0,0,0,0,0,0,0,0,0,0
2694,1,1,421,18,5,0,18,5,0,0,4,5,7,6,3,2,10,1,8,9,0,0,0,0,0,0,0,0,0,0
2695,0,3,305,13,3,0,13,3,0,0,4,2,7,6,1,5,9,3,8,10,0,0,0,0,0,0,0,0,0,0
2696,0,1,261,40,9,1,39,9,1,1,6,5,2,7,1,4,10,3,8,9,0,0,0,0,0,0,0,0,0,0
2697,1,2,265,12,3,0,12,3,0,0,6,7,5,8,1,2,10,4,3,9,0,0,0,0,0,0,0,0,0,0
2698,1,1,193,26,6,1,26,6,1,0,3,4,2,6,10,8,1,9,5,7,0,0,0,0,0,0,0,0,0,0
2699,1,3,333,18,5,0,18,5,0,0,5,1,4,6,3,8,10,2,7,9,0,0,0,0,0,0,0,0,0,0
2700,1,1,222,8,3,0,29,6,1,1,7,9,5,6,2,3,10,1,4,8,0,0,0,0,0,0,0,0,0,0
2701,1,1,697,29,6,1,26,6,1,1,4,8,7,5,10,6,3,1,2,9,0,0,0,0,0,0,0,0,0,0
2702,0,3,273,18,5,0,12,3,0,1,4,1,5,7,2,10,6,3,8,9,0,0,0,0,0,0,0,0,0,0
2703,1,4,517,24,5,0,13,3,0,1,7,8,1,6,3,4,9,2,5,10,0,0,0,0,0,0,0,0,0,0
2704,0,2,170,11,3,0,11,3,0,0,4,5,1,2,7,6,9,3,8,10,0,0,0,0,0,0,0,0,0,0
2705,1,1,201,26,6,1,26,6,1,0,7,6,2,3,5,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
2706,0,3,373,25,6,1,12,3,0,1,7,3,1,6,10,9,5,4,2,8,0,0,0,0,0,0,0,0,0,0
2707,0,4,446,25,6,1,23,6,1,1,5,8,3,2,9,10,7,1,4,6,0,0,0,0,0,0,0,0,0,0
2708,1,1,270,13,3,0,13,3,0,0,4,5,2,8,9,1,10,3,6,7,0,0,0,0,0,0,0,0,0,0
2709,1,1,353,21,2,0,21,2,0,0,2,1,3,7,6,4,10,5,9,8,0,0,0,0,0,0,0,0,0,0
2710,0,2,382,25,6,1,12,3,0,1,7,5,2,3,10,8,4,1,6,9,0,0,0,0,0,0,0,0,0,0
2711,1,1,692,43,9,1,39,9,1,1,7,1,6,2,4,10,8,5,3,9,0,0,0,0,0,0,0,0,0,0
2712,0,1,313,7,2,0,13,3,0,1,4,2,5,9,3,7,8,1,6,10,0,0,0,0,0,0,0,0,0,0
2713,0,1,207,8,3,0,13,3,0,1,3,5,2,8,9,6,7,1,4,10,0,0,0,0,0,0,0,0,0,0
2714,0,3,271,45,9,1,19,5,0,1,4,7,3,1,5,9,10,2,6,8,0,0,0,0,0,0,0,0,0,0
2715,0,1,262,4,1,0,4,1,0,0,7,3,5,8,4,6,9,1,2,10,0,0,0,0,0,0,0,0,0,0
2716,0,3,303,26,6,1,26,6,1,0,4,6,2,3,5,7,10,1,8,9,0,0,0,0,0,0,0,0,0,0
2717,0,4,421,35,8,1,35,8,1,0,2,5,3,6,4,8,9,1,7,10,0,0,0,0,0,0,0,0,0,0
2718,0,1,211,34,7,1,34,7,1,0,3,10,2,5,7,6,9,1,4,8,0,0,0,0,0,0,0,0,0,0
2719,0,1,265,8,3,0,14,3,0,1,6,4,3,7,10,9,5,1,2,8,0,0,0,0,0,0,0,0,0,0
2720,0,1,185,24,5,0,25,6,1,1,7,8,1,6,9,10,3,2,4,5,0,0,0,0,0,0,0,0,0,0
2721,0,2,253,26,6,1,12,3,0,1,5,8,1,7,10,9,2,4,3,6,0,0,0,0,0,0,0,0,0,0
2722,1,0,610,9,3,0,9,3,0,0,6,8,2,7,10,3,5,1,4,9,0,0,0,0,0,0,0,0,0,0
2723,1,1,409,0,0,0,0,0,0,0,2,7,4,5,6,1,8,3,9,10,0,0,0,0,0,0,0,0,0,0
2724,0,2,322,7,2,0,7,2,0,0,2,6,3,1,5,7,10,4,8,9,0,0,0,0,0,0,0,0,0,0
2725,0,2,180,36,8,1,12,3,0,1,5,4,6,9,3,2,7,1,8,10,0,0,0,0,0,0,0,0,0,0
2726,1,2,281,11,3,0,11,3,0,0,4,5,8,6,2,1,9,3,7,10,0,0,0,0,0,0,0,0,0,0
2727,1,2,308,39,9,1,14,3,0,1,8,6,7,1,2,4,9,3,5,10,0,0,0,0,0,0,0,0,0,0
2728,0,2,328,26,6,1,26,6,1,0,5,4,1,7,9,10,6,2,3,8,0,0,0,0,0,0,0,0,0,0
2729,1,2,354,11,3,0,11,3,0,0,7,9,4,5,10,3,6,1,2,8,0,0,0,0,0,0,0,0,0,0
2730,1,3,322,26,6,1,18,5,0,1,6,9,4,5,10,1,7,3,2,8,0,0,0,0,0,0,0,0,0,0
2731,0,3,172,24,5,0,24,5,0,0,9,2,7,5,3,4,8,1,10,6,0,0,0,0,0,0,0,0,0,0
2732,1,2,203,16,3,0,16,3,0,0,3,10,5,7,1,4,9,2,6,8,2,7,4,8,9,10,1,3,5,6
2733,1,2,288,26,6,1,26,6,1,0,7,1,5,10,9,6,3,4,2,8,0,0,0,0,0,0,0,0,0,0
2734,1,2,257,25,6,1,26,6,1,1,8,6,7,5,3,2,10,1,4,9,0,0,0,0,0,0,0,0,0,0
2735,1,2,280,12,3,0,12,3,0,0,8,3,10,5,1,2,6,4,9,7,0,0,0,0,0,0,0,0,0,0
2736,0,3,301,18,5,0,18,5,0,0,3,1,4,2,9,7,5,6,8,10,0,0,0,0,0,0,0,0,0,0
2737,1,1,262,7,2,0,7,2,0,0,2,1,6,5,10,4,9,3,7,8,0,0,0,0,0,0,0,0,0,0
2738,0,1,261,27,6,1,37,8,1,1,2,8,1,3,6,5,9,4,7,10,0,0,0,0,0,0,0,0,0,0
2739,1,1,195,25,6,1,25,6,1,0,3,9,8,6,4,5,7,1,2,10,0,0,0,0,0,0,0,0,0,0
2740,0,2,405,18,5,0,18,5,0,0,3,4,1,2,8,10,6,7,5,9,0,0,0,0,0,0,0,0,0,0
2741,0,5,341,13,3,0,14,3,0,1,4,7,1,2,6,8,9,5,3,10,0,0,0,0,0,0,0,0,0,0
2742,1,1,341,13,3,0,13,3,0,0,5,9,10,1,3,2,4,6,8,7,0,0,0,0,0,0,0,0,0,0
2743,1,0,218,11,3,0,11,3,0,0,4,7,2,9,10,3,5,1,6,8,0,0,0,0,0,0,0,0,0,0
2744,1,1,218,13,3,0,18,5,0,1,2,5,1,4,9,10,6,7,3,8,0,0,0,0,0,0,0,0,0,0
2745,0,2,658,13,3,0,14,3,0,1,7,5,3,4,8,1,9,2,6,10,0,0,0,0,0,0,0,0,0,0
2746,0,4,454,0,0,0,16,3,0,1,6,3,4,7,1,8,5,2,9,10,0,0,0,0,0,0,0,0,0,0
2747,0,5,196,28,6,1,11,3,0,1,8,2,7,5,1,3,9,4,6,10,0,0,0,0,0,0,0,0,0,0
2748,0,1,532,8,3,0,15,4,0,1,7,2,10,3,6,5,1,4,9,8,0,0,0,0,0,0,0,0,0,0
2749,0,2,302,31,7,1,31,7,1,0,4,5,2,3,8,7,9,1,6,10,0,0,0,0,0,0,0,0,0,0
2750,1,1,266,11,3,0,11,3,0,0,2,5,4,8,6,1,9,3,7,10,0,0,0,0,0,0,0,0,0,0
2751,1,2,308,13,3,0,13,3,0,0,1,7,2,5,8,10,6,3,4,9,0,0,0,0,0,0,0,0,0,0
2752,1,2,232,13,3,0,6,1,0,1,7,10,4,6,1,5,3,2,9,8,0,0,0,0,0,0,0,0,0,0
2753,0,1,218,2,1,0,14,3,0,1,7,8,3,6,1,5,10,2,4,9,0,0,0,0,0,0,0,0,0,0
2754,0,4,318,14,3,0,14,3,0,0,7,8,1,3,4,2,5,6,9,10,0,0,0,0,0,0,0,0,0,0
2755,1,2,328,26,6,1,26,6,1,0,3,4,7,6,2,10,9,1,5,8,0,0,0,0,0,0,0,0,0,0
2756,1,2,339,10,3,0,18,5,0,1,8,9,6,2,1,10,4,7,5,3,0,0,0,0,0,0,0,0,0,0
2757,1,2,323,13,3,0,13,3,0,0,6,8,4,5,2,1,10,3,7,9,0,0,0,0,0,0,0,0,0,0
2758,0,1,233,17,4,0,11,3,0,1,3,2,6,4,1,8,7,5,9,10,0,0,0,0,0,0,0,0,0,0
2759,0,2,246,13,3,0,13,3,0,0,5,9,3,7,2,6,4,1,8,10,0,0,0,0,0,0,0,0,0,0
2760,1,1,237,43,9,1,43,9,1,0,3,6,1,7,4,5,8,2,9,10,0,0,0,0,0,0,0,0,0,0
2761,0,1,212,11,3,0,11,3,0,0,10,1,2,9,5,6,3,8,4,7,0,0,0,0,0,0,0,0,0,0
2762,0,1,198,11,3,0,11,3,0,0,4,3,2,5,10,8,7,1,6,9,0,0,0,0,0,0,0,0,0,0
2763,1,1,286,29,6,1,13,3,0,1,7,4,5,8,1,2,9,3,6,10,0,0,0,0,0,0,0,0,0,0
2764,0,2,303,17,4,0,11,3,0,1,8,7,2,10,1,3,5,4,6,9,0,0,0,0,0,0,0,0,0,0
2765,1,3,299,17,4,0,17,4,0,0,2,6,7,4,1,10,8,3,5,9,0,0,0,0,0,0,0,0,0,0
2766,1,1,324,39,9,1,42,9,1,1,2,1,10,5,3,8,4,9,7,6,0,0,0,0,0,0,0,0,0,0
2767,1,2,579,26,6,1,29,6,1,1,5,7,2,8,6,3,9,1,4,10,0,0,0,0,0,0,0,0,0,0
2768,1,3,369,13,3,0,13,3,0,0,6,10,2,4,9,8,7,1,3,5,8,6,4,9,2,3,7,1,5,10
2769,0,3,271,23,6,1,23,6,1,0,2,8,5,7,10,4,6,1,9,3,0,0,0,0,0,0,0,0,0,0
2770,0,1,209,16,3,0,16,3,0,0,7,8,1,2,10,4,9,6,5,3,0,0,0,0,0,0,0,0,0,0
2771,1,2,269,19,5,0,19,5,0,0,9,2,3,4,7,5,6,1,10,8,0,0,0,0,0,0,0,0,0,0
2772,1,2,270,18,5,0,18,5,0,0,4,3,8,6,2,7,5,1,9,10,5,7,4,6,3,1,9,2,10,8
2773,1,3,316,0,0,0,0,0,0,0,2,10,4,7,1,3,9,5,6,8,0,0,0,0,0,0,0,0,0,0
2774,1,1,269,30,7,1,34,7,1,1,7,3,4,6,8,5,1,2,9,10,0,0,0,0,0,0,0,0,0,0
2775,0,3,265,18,5,0,18,5,0,0,4,3,1,9,8,7,6,2,5,10,0,0,0,0,0,0,0,0,0,0
2776,0,4,573,29,6,1,29,6,1,0,2,6,5,7,3,8,9,1,4,10,0,0,0,0,0,0,0,0,0,0
2777,1,2,252,13,3,0,13,3,0,0,6,5,9,3,10,1,7,2,8,4,0,0,0,0,0,0,0,0,0,0
2778,1,0,307,13,3,0,13,3,0,0,4,9,2,8,6,5,3,10,1,7,0,0,0,0,0,0,0,0,0,0
2779,0,3,306,26,6,1,13,3,0,1,2,1,7,4,5,9,8,3,6,10,0,0,0,0,0,0,0,0,0,0
2780,0,1,214,14,3,0,14,3,0,0,3,2,5,8,9,7,6,1,4,10,0,0,0,0,0,0,0,0,0,0
2781,1,5,710,14,3,0,14,3,0,0,7,8,4,6,2,1,9,3,5,10,0,0,0,0,0,0,0,0,0,0
2782,0,3,208,43,9,1,13,3,0,1,6,2,5,7,3,4,9,1,8,10,0,0,0,0,0,0,0,0,0,0
2783,0,3,342,26,6,1,26,6,1,0,9,1,6,8,2,3,7,4,5,10,0,0,0,0,0,0,0,0,0,0
2784,1,2,284,8,3,0,13,3,0,1,5,6,2,4,10,9,1,8,3,7,0,0,0,0,0,0,0,0,0,0
2785,0,1,239,13,3,0,13,3,0,0,6,2,3,9,4,5,8,1,7,10,4,2,5,6,10,9,7,1,3,8
2786,1,2,287,41,9,1,41,9,1,0,3,10,6,4,1,2,5,7,9,8,0,0,0,0,0,0,0,0,0,0
2787,0,1,265,29,6,1,14,3,0,1,4,6,2,5,7,10,8,1,3,9,0,0,0,0,0,0,0,0,0,0
2788,1,4,283,0,0,0,18,5,0,1,6,8,4,5,7,2,10,1,3,9,0,0,0,0,0,0,0,0,0,0
2789,0,4,240,13,3,0,14,3,0,1,5,9,2,6,4,10,8,1,3,7,0,0,0,0,0,0,0,0,0,0
2790,1,0,262,13,3,0,13,3,0,0,2,10,9,6,1,4,7,3,5,8,0,0,0,0,0,0,0,0,0,0
2791,0,0,218,26,6,1,26,6,1,0,7,5,6,10,2,1,8,3,4,9,0,0,0,0,0,0,0,0,0,0
2792,1,2,398,13,3,0,13,3,0,0,1,2,9,3,5,4,8,10,7,6,0,0,0,0,0,0,0,0,0,0
2793,0,1,185,29,6,1,29,6,1,0,5,7,3,2,10,9,4,1,6,8,0,0,0,0,0,0,0,0,0,0
2794,0,0,245,34,7,1,34,7,1,0,9,1,6,10,5,4,7,2,3,8,0,0,0,0,0,0,0,0,0,0
2795,0,5,308,11,3,0,11,3,0,0,9,3,6,8,4,7,10,1,2,5,0,0,0,0,0,0,0,0,0,0
2796,0,2,300,11,3,0,13,3,0,1,9,5,3,10,1,4,7,2,6,8,0,0,0,0,0,0,0,0,0,0
2797,0,2,236,14,3,0,14,3,0,0,8,3,7,10,4,5,2,1,6,9,0,0,0,0,0,0,0,0,0,0
2798,1,2,284,26,6,1,12,3,0,1,5,3,8,6,1,2,10,4,7,9,0,0,0,0,0,0,0,0,0,0
2799,1,0,208,30,7,1,30,7,1,0,6,7,3,5,10,9,4,2,1,8,0,0,0,0,0,0,0,0,0,0
2800,0,3,407,40,9,1,39,9,1,1,3,1,5,9,10,8,2,4,7,6,0,0,0,0,0,0,0,0,0,0
2801,0,2,190,30,7,1,30,7,1,0,8,7,6,3,1,4,10,2,5,9,0,0,0,0,0,0,0,0,0,0
2802,1,3,473,13,3,0,14,3,0,1,8,1,6,9,10,4,3,2,5,7,0,0,0,0,0,0,0,0,0,0
2803,1,2,221,18,5,0,13,3,0,1,10,3,7,9,1,4,5,2,8,6,0,0,0,0,0,0,0,0,0,0
2804,1,1,218,19,5,0,39,9,1,1,5,8,2,6,10,1,9,3,4,7,0,0,0,0,0,0,0,0,0,0
2805,0,3,240,19,5,0,26,6,1,1,3,4,7,6,1,2,10,5,8,9,0,0,0,0,0,0,0,0,0,0
2806,1,1,243,14,3,0,14,3,0,0,6,2,1,8,10,3,7,4,5,9,0,0,0,0,0,0,0,0,0,0
2807,0,0,291,0,0,0,0,0,0,0,8,10,4,6,3,7,9,1,2,5,0,0,0,0,0,0,0,0,0,0
2808,1,2,241,14,3,0,14,3,0,0,5,7,2,8,6,4,10,1,3,9,0,0,0,0,0,0,0,0,0,0
2809,1,3,303,26,6,1,26,6,1,0,1,9,5,2,8,10,3,6,4,7,0,0,0,0,0,0,0,0,0,0
2810,0,3,416,0,0,0,0,0,0,0,2,7,5,10,1,3,8,4,6,9,0,0,0,0,0,0,0,0,0,0
2811,0,3,257,26,6,1,26,6,1,0,3,7,2,5,1,10,9,4,6,8,0,0,0,0,0,0,0,0,0,0
2812,0,1,211,13,3,0,13,3,0,0,7,4,6,8,2,3,9,1,5,10,0,0,0,0,0,0,0,0,0,0
